,Unnamed: 0,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,senti
32,33,"RT @ninadofgrey: dilma trai dora toda quinta na sala de projeção em cima do auditório

raposo não traia https://t.co/pE8aX2T5Rn",False,0,,2016-03-15 23:31:32,False,,709884768360513536,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bearibeeiro,22,True,False,,,Negativo
33,34,Acuma?! Agora é que os eleitores de Aécio vão ter um troço! Agora só falta mostrar a conta de Dilma... não tem? Pô! https://t.co/bhtrELD71k,False,0,,2016-03-15 23:31:31,False,,709884764975669250,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",filipaun,0,False,False,,,Neutro
34,35,"RT @magasine: Dilma vetou pessoalmente aliado de Temer envolvido em irregularidades, diz Delcídio - Portal Fórum https://t.co/vQrGek3SNZ",False,0,,2016-03-15 23:31:31,False,,709884763901968385,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zoccoli16,1,True,False,,,Neutro
35,36,"RT @LulapeloBrasil: ""Eu sabia que a gente tinha afinidades. �? Dilma 13!"", diz @jeanwyllys_real a @dilmabr #PeriferiaComDilma",False,0,,2016-03-15 23:31:31,False,,709884763499319297,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",cadulorena,38,True,False,,,Neutro
36,37,Dilma Rousseff e o ministro Lula https://t.co/nbcizDN6jR,False,0,,2016-03-15 23:31:31,False,,709884763167965184,,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",pinguim41,0,False,False,,,Neutro
37,38,"RT @ConversaAfiada: Aecím tem dois problemas: urnas e Furnas           
José Simão https://t.co/mpizfvKPs7",False,0,,2016-03-15 23:31:30,False,,709884758185156608,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avanti_dilma,25,True,False,,,Negativo
38,39,"RT @BlogDoPim: Mercadante tenta blindar Dilma: ""A responsabilidade é totalmente minha"". Faltou acrescentar: pelo menos é o que a chefe me m�?�",False,0,,2016-03-15 23:31:29,False,,709884757186891776,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DalilaOliveiraR,236,True,False,,,Neutro
39,40,RT @sensacionalista: Dilma contrata roteiristas de Lost para inventar explicações para denúncias em delação de Delcídio https://t.co/4ShCfv�?�,False,0,,2016-03-15 23:31:29,False,,709884755467231232,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RBALLBOA,202,True,False,,,Neutro
40,41,"RT @IsraelZiller: ""Aécim $ Cunha, os principais personagem da delação de Delcídio"" até porque Lula e Dilma são irrelevantes https://t.co/2P�?�",False,0,,2016-03-15 23:31:26,False,,709884745019162624,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaEducacao,1,True,False,,,Neutro
41,42,"QUE ALOIZIO MERCADANTE �? LUGAR-TENTENTE NUMBER ONE DA DILMA...TODO MUNDO SABE! ELE FALOU POR ELA, PEGARAM-NO!!! �����?������������ https://t.co/SMCnd8N3iO",False,0,,2016-03-15 23:31:26,False,,709884742120906753,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AffonsoCellso,0,False,False,,,Neutro
42,43,RT @carvalho240163: Cunha quer o pescoço de Dilma pq ela ferrou os esquemas dele em Furnas. https://t.co/mhuZYndyGV,False,0,,2016-03-15 23:31:25,False,,709884740975861761,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gdrocha1,48,True,False,,,Neutro
43,44,"RT @VillaMarcovilla: Rodrigo Janot, procurador-geral da República, avalia se pedirá investigação de Dilma por delação de Delcídio.... https�?�",False,0,,2016-03-15 23:31:25,False,,709884739939934208,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",prcirne,98,True,False,,,Neutro
44,45,RT @fabiola_colares: Agora entendi. Empenho do Aécio e Cunha em derrubar a Dilma é mais pq ela acabou com o esquema deles em Furnas. Tá na �?�,False,0,,2016-03-15 23:31:25,False,,709884739675660288,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",masohelio,35,True,False,,,Neutro
45,46,"RT @AndreiaSadi: EXCLUSIVO: assessor de Delcidio diz à GloboNews ""não ter dúvidas"" que Mercadante o procurou a pedido de Dilma. Na @GloboNe�?�",False,0,,2016-03-15 23:31:23,False,,709884731765235712,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tioesso,300,True,False,,,Neutro
46,47,"RT @BlogdoNoblat: O Brasil renuncia a Dilma, por Ricardo Noblat: 
Ricardo Noblat
Uma vez lavado de certas impurezas de origem ... https://t�?�",False,0,,2016-03-15 23:31:23,False,,709884730980884483,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sucramrj,34,True,False,,,Neutro
47,48,Dilma recebe Lula no Alvorada para tratar de nomeação para ministério - https://t.co/Yly6GbCUeS,False,0,,2016-03-15 23:31:23,False,,709884730494357504,,"<a href=""http://www.pbagora.com.br/"" rel=""nofollow"">Portal PBAgora</a>",portal_pbagora,0,False,False,,,Neutro
48,49,"RT @Anholeto: Se preparem para uma invasão, só que agora Dilma sai na marra. #LulaNaCadeia  #LulaGolpista https://t.co/rBy79r7r1x",False,0,,2016-03-15 23:31:23,False,,709884730204884996,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Ricbsjr,84,True,False,,,Neutro
49,50,"Após delação, PGR vai avaliar possibilidade de investigação sobre Dilma #lavajato https://t.co/0YgvaB1r05 https://t.co/5Ok8mT7pGa",False,0,,2016-03-15 23:31:23,False,,709884730108465154,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jornalspnorte,0,False,False,,,Neutro
50,51,RT @RevistaEpoca: Dilma foi à casa de Sarney em busca de conselho do ex-presidente https://t.co/laQIZf216f https://t.co/cyFHIYBaLX,False,0,,2016-03-15 23:31:22,False,,709884728648802305,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",marcelonaranjo,23,True,False,,,Neutro
51,52,"@ManoellaPer @Estadao Pois que vá preso. O crime dele não faz do Lula, Aécio, Ministros da Dilma, Cunha e Renan inocentes.",False,1,ManoellaPer,2016-03-15 23:31:20,False,7.097600436803994e+17,709884717831684096,1129589882.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RodriPortuga,0,False,False,,,Neutro
52,53,"RT @nandoafonso: .@cynaramenezes @AdaByronKing Só quero que saiam do armário agora, aqueles traíras que atiravam pedra em Dilma. Eu disse q�?�",False,0,,2016-03-15 23:31:19,False,,709884713771601920,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AdaByronKing,1,True,False,,,Neutro
53,54,RT @Camifashiontips: #Lulagolpista RT @celsodossi: Dilma Professor Xavier. https://t.co/v4ZS0W1mXL,False,0,,2016-03-15 23:31:18,False,,709884709015298049,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Aquilawander,1,True,False,,,Neutro
54,55,"RT @ultimosegundo: Cúpula do PMDB vê chegada de Lula a ministério como fim do governo Dilma 
�?? https://t.co/1ZymCwji8d https://t.co/bAvyyDP�?�",False,0,,2016-03-15 23:31:17,False,,709884705605292032,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nerecasa,28,True,False,,,Neutro
55,56,RT @lahernandes1: Lula está COM Dilma p aceitar o cargo na secretária d articulação política no lugar do Ricardo Berzoini.�? ASSIM Q O DESGO�?�,False,0,,2016-03-15 23:31:15,False,,709884696830857216,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tanelfla,3,True,False,,,Neutro
56,57,"RT @fera2k: Dilma já saiu. O problema é q em seu lugar entrou o chefe da máfia, o maior bandido da história do Brasil. #LulaGolpista #Lulla�?�",False,0,,2016-03-15 23:31:15,False,,709884695216054272,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marciagomessil1,23,True,False,,,Neutro
57,58,"#LulaGolpista Quem vocês acham que vai cair primeiro, Lula ou Dilma?",False,0,,2016-03-15 23:31:14,False,,709884694926647296,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DarkVladitor,0,False,False,,,Neutro
58,59,RT @RevistaEpoca: Dilma foi à casa de Sarney em busca de conselho do ex-presidente https://t.co/laQIZf216f https://t.co/cyFHIYBaLX,False,0,,2016-03-15 23:31:13,False,,709884689960542208,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PhbnevesNeves,23,True,False,,,Neutro
59,60,RT @pedroandradetv: FRITADA DE LULA: Você pode trocar uma eleição presidencial em 2018 por um cargo de ministro chefe da secretaria de gove�?�,False,0,,2016-03-15 23:31:11,False,,709884679894212608,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wagner_esteves,8,True,False,,,Neutro
60,61,RT @DeividSafa: Deivid gagueja mais que a Dilma nas entrevistas...,False,0,,2016-03-15 23:31:10,False,,709884678057168896,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pq_Kelly_,4,True,False,,,Negativo
61,62,Cunha já admite novo pedido de impeachment de Dilma caso atual seja rejeitado https://t.co/QiWzWqXKXr,False,0,,2016-03-15 23:31:10,False,,709884674881892352,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",primeirosegundo,0,False,False,,,Neutro
62,63,Cúpula do PMDB vê chegada de Lula a ministério como fim do governo Dilma https://t.co/cTLvoNnfl8,False,0,,2016-03-15 23:31:09,False,,709884673418080256,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",primeirosegundo,0,False,False,,,Neutro
63,64,"""como emissário da presidente dilma"" #JN",False,0,,2016-03-15 23:31:08,False,,709884669945389059,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The_Jonie,0,False,False,,,Neutro
64,65,"RT @BlogDoPim: Mercadante tenta blindar Dilma: ""A responsabilidade é totalmente minha"". Faltou acrescentar: pelo menos é o que a chefe me m�?�",False,0,,2016-03-15 23:31:08,False,,709884669530120193,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarcusMartinho,236,True,False,,,Neutro
65,66,"RT @diegoescosteguy: Dilma rifa Mercadante (""iniciativa pessoal"" dele), mas não se explica sobre acusação direta de obstrução de justiça fe�?�",False,0,,2016-03-15 23:31:07,False,,709884664018837504,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",raquelita77bo,186,True,False,,,Neutro
66,67,"Presidente Dilma,estamos cansados e perdendo a paciência, faça um favor a nação Brasileira.... Suma!!!! #LulaGolpista",False,0,,2016-03-15 23:31:06,False,,709884660747214848,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",t_gazo,0,False,False,,,Neutro
67,68,@zelune Me transforma na Dilma https://t.co/xCJqUS4Vcs,False,0,zelune,2016-03-15 23:31:06,False,7.098718402656911e+17,709884658222288896,57567614.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Gell0ites1,0,False,False,,,Neutro
68,69,"RT @frednavarro: Não sei, os atores políticos talvez saibam. Mas Dilma perdeu as condições de governabilidade. Devia renunciar. https://t.c�?�",False,0,,2016-03-15 23:31:05,False,,709884654405419009,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Luizpeew,1,True,False,,,Negativo
69,70,"RT @diegoescosteguy: Delcídio, de maneira verossímil, também narra que Dilma participou, sim, da nomeação de Cerveró para a BR. Ou seja: Di�?�",False,0,,2016-03-15 23:31:04,False,,709884652165730305,,"<a href=""http://gplus.to/carbonandroid"" rel=""nofollow"">Carbon v2</a>",salviohenrique,337,True,False,,,Neutro
70,71,KKKKKKKKKKKKKKKKKKKKKKKKKKKK GABI FILHA DA DILMA KKKKKKKKKKKKKKKKK CARAI,False,0,,2016-03-15 23:31:04,False,,709884650118889472,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",smilemylives,0,False,False,,,Neutro
71,72,"RT @FroederManu: Ah, se o problema fosse só a Dilma ... https://t.co/cvTlL7FUcP",False,0,,2016-03-15 23:31:04,False,,709884649829433345,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",larentis_gabi,1798,True,False,,,Neutro
72,73,Cunha já admite novo pedido de impeachment de Dilma caso atual seja rejeitado: Estadão ConteúdoAtual processo ... https://t.co/0XBmxFyxQe,False,0,,2016-03-15 23:31:03,False,,709884646872354816,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",PedroAlvinho,0,False,False,,,Neutro
73,74,Cúpula do PMDB vê chegada de Lula a ministério como fim do governo Dilma: Estadão ConteúdoLula se reúne com pr... https://t.co/11xbNVw9cz,False,0,,2016-03-15 23:31:03,False,,709884645282680832,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",PedroAlvinho,0,False,False,,,Neutro
74,75,#LulaGolpista mais um querendo tirar a Dilma? ---------.,False,0,,2016-03-15 23:31:02,False,,709884644309803009,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Flynn__Ryder,0,False,False,,,Neutro
75,76,RT @CleideLessnau: #LulaGolpista  Delcídio detona: 'fui escalado pela Dilma e pelo Lula para barrar a Lava Jato'https://t.co/WXqQoU9DFH htt�?�,False,0,,2016-03-15 23:31:01,False,,709884639213563905,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reylex,28,True,False,,,Neutro
76,77,RT @JornalOGlobo: Delcídio exclusivo para @laurojardim: Fui escalado por Dilma e Lula para barrar a Lava-Jato https://t.co/KhwUSfdSB9 https�?�,False,0,,2016-03-15 23:31:01,False,,709884637754105856,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leopirani,395,True,False,,,Neutro
77,78,Cunha já admite novo pedido de impeachment de Dilma caso atual seja rejeitado: Estadão ConteúdoAtual processo ... https://t.co/lkrbKTP9Qq,False,0,,2016-03-15 23:31:00,False,,709884633274458112,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",tianokrazy,0,False,False,,,Neutro
78,79,RT @casa_dos_pobres: sonho: que todo brasileiro leia a parte da delação que mostra como Dilma combateu corrupção em Furnas e Petrobrás. E c�?�,False,0,,2016-03-15 23:31:00,False,,709884633039695872,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SelmaPaschoal,27,True,False,,,Neutro
79,80,Dilma acabou com o esquema de Aécio e Cunha em Furnas. Agora ela paga o preço por ser honesta https://t.co/fWxB3LQj7N,False,0,,2016-03-15 23:31:00,False,,709884632435712000,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ppbuxbaum,0,False,False,,,Neutro
80,81,Cúpula do PMDB vê chegada de Lula a ministério como fim do governo Dilma: Estadão ConteúdoLula se reúne com pr... https://t.co/MwfGOMeCW9,False,0,,2016-03-15 23:30:59,False,,709884631269572609,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",tianokrazy,0,False,False,,,Neutro
81,82,"e aí seus ""fora dilma"", como vai ser agora? https://t.co/joLzZj3yQi",False,0,,2016-03-15 23:30:59,False,,709884628480487428,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",veronicacris,0,False,False,,,Neutro
82,83,RT @otavioguzzo: @_odesza @lobaoeletrico Quer dizer que gostar do Lobão torna a pessoa imoral? Interessante ... vc me lembra a Dilma,False,0,,2016-03-15 23:30:58,False,,709884627570270209,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lobaorockclube,8,True,False,,,Neutro
83,84,"RT @_fransuel: ""Dilma pode dar a Lila superpoderes""

AO INV�?S DE CAMBUR�?O V�?O TER QUE BUSCAR ELE DE MEGAZORD",False,0,,2016-03-15 23:30:58,False,,709884626513301504,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joaofarofa,8,True,False,,,Neutro
84,85,"Para Guimarães, delação de Delcídio não atingirá Dilma https://t.co/4U4D9QXgZE via @UOLNoticias @UOL",False,0,,2016-03-15 23:30:58,False,,709884626211356672,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",edson_cavalheir,0,False,False,,,Negativo
85,86,RT @renatothibes: A Dilma vai dar o anjo pro Lula porque o Lula que fez a Dilma virar líder.,False,0,,2016-03-15 23:30:58,False,,709884625095675904,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lBeja,852,True,False,,,Neutro
86,87,Cunha já admite novo pedido de impeachment de Dilma caso atual seja rejeitado: Estadão ConteúdoAtual processo ... https://t.co/U37jlTC00b,False,0,,2016-03-15 23:30:57,False,,709884622482460672,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",lislee3,0,False,False,,,Neutro
