,Unnamed: 0,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,senti
10,11,Esta nota parece mostrar que Dilma aceitou as explicações.Só acho. https://t.co/a4KKKy3FY7,False,1,,2016-03-15 22:47:02,False,,709873568608350208,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",luciamarcia,0,False,False,,,Neutro
11,12,"RT @Estadao: 'Dilma Rousseff tinha pleno conhecimento do processo de aquisição em Pasadena', diz delação https://t.co/MpBYyfPPiB",False,0,,2016-03-15 22:47:01,False,,709873567450710016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",matheustetih,23,True,False,,,Neutro
12,13,"Lula aceitará convite de Dilma para ministério, dizem aliados https://t.co/mSVLfZUAmI",False,0,,2016-03-15 22:47:01,False,,709873565814882304,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FabrioArtes,0,False,False,,,Neutro
13,14,"RT @coelho_socorro: AH! É MUITO LIXOOOO! 
NÃO ESQUEÇAM QUE DELCÍDIO ERA O LÍDER DO GOVERNO NO SENADO.O HOMEM FORTE DE DILMA E LULA. https:/…",False,0,,2016-03-15 22:47:01,False,,709873565458374656,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",pauloquaresma2,46,True,False,,,Neutro
14,15,"RT @turquim5: Rt @PauloEduardoGa3 Golpistas esperando que a delação d delcidio fosse uma bomba contra Dilma, mostrou q ela barrou o esquema…",False,0,,2016-03-15 22:47:01,False,,709873565169029120,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",palas_athenada,7,True,False,,,Neutro
15,16,"RT @RegisGalo13: @BelFMaia ""Dilma mudou toda a diretoria de Furnas,optando por uma diretoria técnica e colocando fim às ilegalidades"" https…",False,0,,2016-03-15 22:47:01,False,,709873563868729344,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ccbruzzone,2,True,False,,,Negativo
16,17,RT @UOL: Blog do Josias:  Não fazem nexo alegações de Dilma e Mercadante sobre a ação anti-delação https://t.co/iwlavH1FRe,False,0,,2016-03-15 22:47:00,False,,709873563080196096,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oficialMMarta,2,True,False,,,Negativo
17,18,"RT @AndreiaSadi: EXCLUSIVO: assessor de Delcidio diz à GloboNews ""não ter dúvidas"" que Mercadante o procurou a pedido de Dilma. Na @GloboNe…",False,0,,2016-03-15 22:47:00,False,,709873561448681472,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CidadaoMane,198,True,False,,,Neutro
18,19,"Teori Zavascki homologa delação premiada de Delcídio do Amaral
https://t.co/NayMvzuND0 Dilma cai e cai todo ministério. #LulaGolpista",False,0,,2016-03-15 22:46:59,False,,709873556058992640,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",revistacalibre,0,False,False,,,Neutro
19,20,RT @_buories_causoy: A delação de Delcídio é um soco no fígado do governo Dilma! #IMPEACHMENTDILMA https://t.co/FeZdPMYWli,False,0,,2016-03-15 22:46:59,False,,709873555379453952,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elbagsilva,16,True,False,,,Neutro
20,21,"RT @escrivaninha: PGR isenta Dilma e Conselho da Petrobras por cláusulas lesivas em Pasadena
https://t.co/PizsmOW49b https://t.co/sRy3KVEaUq",False,0,,2016-03-15 22:46:58,False,,709873554838388736,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",spamforfree,19,True,False,,,Neutro
21,22,"RT @RMarketeira: @Jackiedomingos @daniellbravo @srcabeca_batata @AriSirius Querida, Dilma ñ tem caráter, mandou Delcidio e o abandonou e ag…",False,0,,2016-03-15 22:46:58,False,,709873553328480256,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",srcabeca_batata,1,True,False,,,Negativo
22,23,".
Não vamos nos distrair com coisas do Delcidio.

Dia 18 Mar apoio total a Dilma e Lula nas ruas

É guerra mesmo.

. https://t.co/9Qch4k3MSz",False,0,,2016-03-15 22:46:58,False,,709873552573534208,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",professorcirino,0,False,False,,,Neutro
23,24,"RT @letrasLTDA: Dilma rifa Mercadante e se diz indignada em nota.

https://t.co/iFYQZwgU99",False,0,,2016-03-15 22:46:58,False,,709873551453655041,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",coimbrafilho,17,True,False,,,Neutro
24,25,"RT @ReginaSalomo: Delcídio:
Dilma vetou pessoalmente aliado de Temer envolvido em irregularidades
Dilma desmontou esquema de Cunha em Furna…",False,0,,2016-03-15 22:46:56,False,,709873545187356672,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",NascimentoNeide,34,True,False,,,Neutro
25,26,"RT @ReginaSalomo: Dilma mudou a diretoria de Furnas por uma diretoria técnica,acabando com as ilegalidades.
Cunha X Dilma começou aí https:…",False,0,,2016-03-15 22:46:55,False,,709873540531675136,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sandro00Mota,142,True,False,,,Neutro
26,27,"RT @linneydias: Dilma fez de tudo pra acabar com o esquema de Aécio e Cunha em Furnas. Compreendem o pedido de impeachment?
 https://t.co/X…",False,0,,2016-03-15 22:46:54,False,,709873537113268224,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SammyKellongns,23,True,False,,,Neutro
27,28,RT @beluzziapi: Tem que tirar a Dilma. https://t.co/vrefEaOFhM,False,0,,2016-03-15 22:46:54,False,,709873536584826881,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnaBrav92692210,1,True,False,,,Neutro
28,29,RT @observotariopig: Dilma é muito foda. que mulher corajosa!   https://t.co/Be9fNtTCdV,False,0,,2016-03-15 22:46:53,False,,709873533782986752,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oliveirapsb,50,True,False,,,Neutro
29,30,"RT @sibamachado13: Delcídio disse:
Dilma ACABOU com a farra da corrupção em Furnas que era braço do Aécio.",False,0,,2016-03-15 22:46:53,False,,709873532046548992,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",viverdespenteia,48,True,False,,,Neutro
30,31,"RT @Ricamconsult: Para salvar Lula, Dilma lança o programa Minha Casa Civil, Minha Vida.",False,0,,2016-03-15 22:46:52,False,,709873529261522945,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fabistrada,304,True,False,,,Neutro
31,32,"RT @MAd_SS_: Na delação do Delcídio, a Dilma é citada... desmantelando esquemas de corrupção! Quase chego a sentir pena dos coxinhas.",False,0,,2016-03-15 22:46:52,False,,709873528183627776,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",juliocesaramor,68,True,False,,,Neutro
32,33,Alguém sabe me dizer porque ninguém divulga nenhuma pesquisa de popularidade da Dilma???,False,0,,2016-03-15 22:46:52,False,,709873528116518912,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Alexhirs,0,False,False,,,Neutro
33,34,"RT @Estadao: 'Dilma Rousseff tinha pleno conhecimento do processo de aquisição em Pasadena', diz delação https://t.co/MpBYyfPPiB",False,0,,2016-03-15 22:46:50,False,,709873519581130757,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cabraljosias,23,True,False,,,Neutro
34,35,RT @SenadorCaiado: Estão tentando produzir uma saída para que amanhã Lula apareça como primeiro-ministro e Dilma como chefe de Estado.,False,0,,2016-03-15 22:46:50,False,,709873518599659520,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cdulce_dulce,114,True,False,,,Neutro
35,36,"RT @AndreiaSadi: EXCLUSIVO: assessor de Delcidio diz à GloboNews ""não ter dúvidas"" que Mercadante o procurou a pedido de Dilma. Na @GloboNe…",False,0,,2016-03-15 22:46:50,False,,709873517840433154,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_koehne_,198,True,False,,,Neutro
36,37,"RT @Julylsantos: Dilma cai e Lula vai ser preso sim. Ele é culpado

A Lava Jato vai até o fim nem que tenhamos que fazer vaquinha toda sema…",False,0,,2016-03-15 22:46:50,False,,709873517408473088,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Philippe_Reis,8,True,False,,,Neutro
37,38,"RT @Estadao: De acordo com Delcídio, não há possibilidade de isenção de Dilma em Pasadena https://t.co/cUYxzXBvYu https://t.co/te5WSWFxkP",False,0,,2016-03-15 22:46:48,False,,709873509632184320,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PrFred12,284,True,False,,,Negativo
38,39,"RT @edmilsonpapo10: Lula chega em Brasília e se reuni com Dilma...
Antes, uma pequena revista procurando celulares... https://t.co/twNxazHa…",False,0,,2016-03-15 22:46:47,False,,709873507262468097,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Teteu_CR7,26,True,False,,,Negativo
39,40,Quer dizer... Dilma desmontou esquemas de corrupção armados por Temer e Cunha. Quer dizer que ela é honesta e... https://t.co/ypX40wbSKz,False,0,,2016-03-15 22:46:46,False,,709873501277061120,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Evilazio,0,False,False,,,Neutro
40,41,"RT @Julylsantos: Dilma cai e Lula vai ser preso sim. Ele é culpado

A Lava Jato vai até o fim nem que tenhamos que fazer vaquinha toda sema…",False,0,,2016-03-15 22:46:45,False,,709873498747961345,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scofielsd,8,True,False,,,Neutro
41,42,Para ser Ministro no Governo da Dilma Rousseff só bastar ser bandido .,False,0,,2016-03-15 22:46:43,False,,709873490862546944,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Sandro_arvox,0,False,False,,,Neutro
42,43,"RT @VICENTINHOPT: Aqui, na casa do Lula, ao lado da Presidenta Dilma. Solidariedade! https://t.co/LaOlWa7k7I",False,0,,2016-03-15 22:46:43,False,,709873489696661504,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QueirozTulio,182,True,False,,,Neutro
43,44,RT @fezani: apos manifestaçoes presidente dilma anuncia novos cortes https://t.co/bR4xu1QPe6,False,0,,2016-03-15 22:46:43,False,,709873489013030916,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",antoniopvieira,1108,True,False,,,Neutro
44,45,RT @AndreiaSadi: E p q vc gravou? Marzagão: 'Sabendo que ele é desafeto do Delcidio e de maior confiança de Dilma eu tive o reflexo para me…,False,0,,2016-03-15 22:46:43,False,,709873488723578884,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",_emiliamartins_,26,True,False,,,Neutro
45,46,"RT @cartamaior: Marco Aurelio Mello,do STF,acha positiva a ida de Lula p/ o governo Dilma:'haveria realmente uma coordenação, inclusive no …",False,0,,2016-03-15 22:46:43,False,,709873488660668416,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iza_conde,84,True,False,,,Neutro
46,47,"Tem que tirar a Dilma
 https://t.co/lWOAN8kmea",False,0,,2016-03-15 22:46:43,False,,709873488648130560,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",beluzziapi,0,False,False,,,Neutro
47,48,"RT @brasil247: Viviane Mosé: “Há incitação pública para impeachment de Dilma e prisão de Lula, apesar de faltarem motivos legais"" https://t…",False,0,,2016-03-15 22:46:42,False,,709873487821852672,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",carlosffrank,98,True,False,,,Neutro
48,49,"RT @zerohora: Mudanças na direção de Furnas deu início a briga de Cunha contra Dilma, disse Delcídio https://t.co/wLqzA6EiH6 https://t.co/d…",False,0,,2016-03-15 22:46:42,False,,709873484986454016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TudoPorAeF,119,True,False,,,Neutro
49,50,"RT @VEJA: Em nota, Dilma se diz 'indignada' e rifa Mercadante https://t.co/HWR1OcxJlJ",False,0,,2016-03-15 22:46:41,False,,709873482302136323,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Taiseosantos,59,True,False,,,Negativo
50,51,"RT @Gabirusjr: PGR vai decidir se pede abertura de inquérito contra Dilma #Duvido 

https://t.co/j6d9O0XN5I https://t.co/CIVA1OvwQW",False,0,,2016-03-15 22:46:41,False,,709873480892870656,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rocoguima,4,True,False,,,Neutro
51,52,RT @cleanil: Dilma fez de tudo pra acabar com o esquema de Aécio e Cunha em Furnas. Compreendem o pedido de impeachment? https://t.co/WTNeG…,False,0,,2016-03-15 22:46:40,False,,709873478862766082,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",noenglish,20,True,False,,,Neutro
52,53,"RT @marcuspessoa: Por incrível que pareça, a delação que derrubaria a República mostra que Dilma tomou atitudes contra a corrupção https://…",False,0,,2016-03-15 22:46:40,False,,709873478128771072,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carol_tavares,124,True,False,,,Neutro
53,54,RT @magnamoreira_: Culpa do Lula. Culpa da Dilma. Culpa do PT... https://t.co/aGchkpHbol,False,0,,2016-03-15 22:46:40,False,,709873477428363265,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",liamabat,6,True,False,,,Neutro
54,55,"Em nota, Planalto rechaça envolvimento de Dilma em ações de Mercadante https://t.co/MbjaZyHZU9 https://t.co/A0b2wlP99N",False,0,,2016-03-15 22:46:39,False,,709873474307645441,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Quequiha,0,False,False,,,Positivo
55,56,"RT @VillaMarcovilla: Rodrigo Janot, procurador-geral da República, avalia se pedirá investigação de Dilma por delação de Delcídio.... https…",False,0,,2016-03-15 22:46:39,False,,709873474236506113,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elyanearaujo,77,True,False,,,Neutro
56,57,"RT @Estadao: 'Dilma Rousseff tinha pleno conhecimento do processo de aquisição em Pasadena', diz delação https://t.co/MpBYyfPPiB",False,0,,2016-03-15 22:46:39,False,,709873473548656640,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ferrisss,23,True,False,,,Neutro
57,58,"RT @diegoescosteguy: Delcídio, de maneira verossímil, também narra que Dilma participou, sim, da nomeação de Cerveró para a BR. Ou seja: Di…",False,0,,2016-03-15 22:46:39,False,,709873472621703168,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amaccachero,305,True,False,,,Neutro
58,59,"@TinaLAzevedo @lucianaccc sujeito q vota Dilma, MM, Katia, Gaguim Gov(putz q vergonha) PauloMorao, Lelis está mais para doido do q militonto",False,0,rocsrodrigo,2016-03-15 22:46:38,False,7.098712732964454e+17,709873470511976448,492720753.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rocsrodrigo,0,False,False,,,Negativo
59,60,RT @blogsertao: Delcídio diz em delação que Dilma agiu para acabar com a corrupção em Furnas https://t.co/1CcSBTPDVN,False,0,,2016-03-15 22:46:38,False,,709873469618593792,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BeatriZZQH,4,True,False,,,Neutro
60,61,"RT @coelho_socorro: AH! É MUITO LIXOOOO! 
NÃO ESQUEÇAM QUE DELCÍDIO ERA O LÍDER DO GOVERNO NO SENADO.O HOMEM FORTE DE DILMA E LULA. https:/…",False,0,,2016-03-15 22:46:38,False,,709873469312385024,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ottoni3101,46,True,False,,,Neutro
61,62,"RT @AndreiaSadi: EXCLUSIVO: assessor de Delcidio diz à GloboNews ""não ter dúvidas"" que Mercadante o procurou a pedido de Dilma. Na @GloboNe…",False,0,,2016-03-15 22:46:37,False,,709873466791600129,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",carvalhohugo62,198,True,False,,,Neutro
62,63,RT @blogplanalto: Mercadante nega tentativa de impedir delação e isenta Dilma https://t.co/dK1pNb3LLM,False,0,,2016-03-15 22:46:37,False,,709873465151586305,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Assis70G,23,True,False,,,Positivo
63,64,NÃO TEM VERGONHA: ESTÃO ASSINANDO A AUTOCUPA! Dilma recebe Lula no Alvorada para tratar de nomeação para ministério https://t.co/JbHfLS3aiT,False,0,,2016-03-15 22:46:36,False,,709873460281999360,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vbio,0,False,False,,,Neutro
64,65,RT @charlesnisz: Então a raiva do Cunha é porque Dilma ESTANCOU a roubalheira de Furnas ao trocar toda a diretoria? https://t.co/LEa8aqaSiH,False,0,,2016-03-15 22:46:36,False,,709873460055576576,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tmmelou,161,True,False,,,Neutro
65,66,"RT @BelFMaia: REPASSEM Dilma mudou toda a diretoria deFurnas,optando por uma diretoria técnica e colocando fim às ilegalidades. https://t.c…",False,0,,2016-03-15 22:46:35,False,,709873456503001088,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",NascimentoNeide,152,True,False,,,Neutro
66,67,Há mais um escândalo a abalar o Governo de Dilma Rousseff https://t.co/U2xZILgDws,False,0,,2016-03-15 22:46:35,False,,709873456435879936,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rfam,0,False,False,,,Negativo
67,68,"RT @cavalopitbull: Dilma tá conseguindo dobrar a meta do desavergonhamento do PT
O nojo q o povo tinha do PT tbm dobrou.
#LulaGolpista",False,0,,2016-03-15 22:46:34,False,,709873451792789505,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",_marilda,27,True,False,,,Neutro
68,69,RT @albuquerque_af: Dilma quer que nós acreditemos que Mercadante foi por iniciativa própria negociar com assessor de Delcídio sendo que o …,False,0,,2016-03-15 22:46:34,False,,709873451067162624,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",matheustetih,5,True,False,,,Neutro
69,70,"Para líderes da oposição, delação de Delcídio vai acelerar queda de Dilma https://t.co/5rv7AcI7Kp",False,1,,2016-03-15 22:46:33,False,,709873448156327938,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",UOLNoticias,3,False,False,,,Neutro
70,71,"Para líderes da oposição, delação de Delcídio vai acelerar queda de Dilma https://t.co/sDEDw1hV6U",False,3,,2016-03-15 22:46:33,False,,709873448034635776,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",UOL,3,False,False,,,Neutro
71,72,"#UmaBoaLeitura
Pois é.
https://t.co/xKSeEF0CBi https://t.co/4ZMqedrt3j",False,0,,2016-03-15 22:46:32,False,,709873445887205376,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",DeVilhena,0,False,False,,,Positivo
72,73,"RT @AlexandreSeltz: Está confirmado, Lula é de fato o mais novo ministro de Dilma Rousseff. O que era uma dúvida cruel agora é uma certeza …",False,0,,2016-03-15 22:46:32,False,,709873445518090240,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Bebethsal,2,True,False,,,Neutro
73,74,"RT @Estadao: 'Dilma Rousseff tinha pleno conhecimento do processo de aquisição em Pasadena', diz delação https://t.co/MpBYyfPPiB",False,0,,2016-03-15 22:46:31,False,,709873441063698432,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lisaugustalima,23,True,False,,,Neutro
74,75,"RT @marcelaelaela: JANOTaram que querem incluir o Temer no inquérito da Lava Jato, mas nada de Dilma? #LulaGolpista https://t.co/BGUR77KFwW",False,0,,2016-03-15 22:46:31,False,,709873439859994625,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tvmarajoarac50,13,True,False,,,Neutro
75,76,RT @renatothibes: A Dilma vai dar o anjo pro Lula porque o Lula que fez a Dilma virar líder.,False,0,,2016-03-15 22:46:31,False,,709873438631059456,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luhgarcez,804,True,False,,,Neutro
76,77,"RT @Estadao: 'Dilma Rousseff tinha pleno conhecimento do processo de aquisição em Pasadena', diz delação https://t.co/MpBYyfPPiB",False,0,,2016-03-15 22:46:31,False,,709873438517829633,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yurisubirest,23,True,False,,,Neutro
77,78,"@amauryreporter  isso chama se jogada politica, ae a Dilma da todo o poder a ele e a economia vola a melhorar, e ele vai se salvador!",False,0,amauryreporter,2016-03-15 22:46:31,False,7.098692611629875e+17,709873438098399235,390821105.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Gzl_LIMA,0,False,False,,,Neutro
78,79,"RT @MollerSandayo: Lula e Dilma já estavam fudidos!!
Aí vem o Delcídio e cita os dois!!
E mais o Mercadante!!
Na boa renúncia!!
#LulaGolpis…",False,0,,2016-03-15 22:46:30,False,,709873435015516160,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Romeu_Lima,53,True,False,,,Neutro
79,80,"RT @o_antagonista: Delcídio confirma reunião de Dilma com Lewandowski e Teori em Portugal.
https://t.co/fnMHUz5r6k",False,0,,2016-03-15 22:46:29,False,,709873432608034821,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vidal31415,343,True,False,,,Neutro
80,81,"RT @marcuspessoa: Por incrível que pareça, a delação que derrubaria a República mostra que Dilma tomou atitudes contra a corrupção https://…",False,0,,2016-03-15 22:46:29,False,,709873432498933765,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joanadelamare,124,True,False,,,Neutro
81,82,"RT @turquim5: Rt @PauloEduardoGa3 Golpistas esperando que a delação d delcidio fosse uma bomba contra Dilma, mostrou q ela barrou o esquema…",False,0,,2016-03-15 22:46:29,False,,709873431593013248,,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",elainepaulobar1,7,True,False,,,Neutro
82,83,"RT @marcuspessoa: Por incrível que pareça, a delação que derrubaria a República mostra que Dilma tomou atitudes contra a corrupção https://…",False,0,,2016-03-15 22:46:29,False,,709873429663633408,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kimzabka,124,True,False,,,Neutro
83,84,"RT @ConversaAfiada: se o teori nao abre tudo, o aecim ia pra jugular da dilma ...",False,0,,2016-03-15 22:46:28,False,,709873428535386112,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",juliocesaramor,30,True,False,,,Neutro
84,85,@BlogdoNoblat Dilma implodiu esquema de Cunha e Aécio em Furnas,False,0,BlogdoNoblat,2016-03-15 22:46:28,False,7.098140627801907e+17,709873425486106624,16794066.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jlautert,0,False,False,,,Neutro
85,86,"@AndreiaSadi 
Andréia esse Mercadante é outro safado como Lula, Renan, Cunha, Dilma, Simba, mentirosos descarado, é vergonhoso.",False,0,AndreiaSadi,2016-03-15 22:46:27,False,7.098701501457285e+17,709873424336818177,40545889.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AciteMesLizarb,0,False,False,,,Neutro
